CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Estimated_Returns,Estimated_CO2_kg,TenureBucket,DistanceCategory
51513,0,3,Mobile,3,11,Debit Card,Female,2,3,Fashion,1,Married,3,0,12,1,7,4,194.19,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
51514,0,11,Mobile,3,6,Debit Card,Female,2,4,Laptop & Accessory,1,Single,5,0,22,0,1,7,186.86,1.0,1.2,4-12 Mos,Close (0-10km)
51515,0,5,Mobile,1,12,Debit Card,Male,3,3,Mobile,3,Single,4,0,20,0,1,4,130.38,1.0,1.2,4-12 Mos,Moderate (11-20km)
51516,0,0,Mobile,1,23,Cash on Delivery,Male,3,3,Mobile,4,Married,1,1,16,0,1,1,130.58,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
51517,1,0,Computer,3,14,Cash on Delivery,Female,3,5,Mobile,5,Single,1,0,21,1,1,0,123.25,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
51518,0,3,Computer,1,9,Credit Card,Male,1,3,Mobile,4,Single,5,0,12,2,7,2,120.88,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
51519,0,3,Computer,1,15,Credit Card,Male,3,3,Laptop & Accessory,5,Married,2,0,11,5,6,10,130.72,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
51520,0,18,Mobile,3,10,Debit Card,Female,1,3,Laptop & Accessory,5,Married,5,1,11,0,1,3,150.06,1.0,1.2,1-5 Yrs,Close (0-10km)
51521,0,29,Mobile,1,14,Debit Card,Female,3,3,Mobile,5,Married,5,1,18,2,2,2,142.57,1.0,1.2,1-5 Yrs,Moderate (11-20km)
51522,0,6,Mobile,1,13,Debit Card,Male,2,3,Mobile,1,Single,1,0,14,1,1,2,125.0,1.0,1.2,4-12 Mos,Moderate (11-20km)
51523,1,0,Mobile,1,8,Debit Card,Male,2,4,Mobile,1,Single,2,0,22,1,1,0,111.02000000000001,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
51524,0,19,Mobile,3,6,E wallet,Female,3,3,Fashion,5,Married,2,0,25,8,15,7,204.53,1.0,1.2,1-5 Yrs,Close (0-10km)
51525,0,3,Mobile,1,15,Debit Card,Female,3,3,Mobile,1,Single,2,0,12,1,2,1,122.88,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
51526,0,4,Mobile,1,18,Credit Card,Female,3,3,Mobile,1,Married,9,1,23,1,1,2,139.29,1.0,1.2,4-12 Mos,Moderate (11-20km)
51527,0,3,Mobile,1,33,Credit Card,Female,3,3,Mobile,4,Single,3,0,15,0,1,2,123.11000000000001,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
51528,1,4,Mobile,3,26,E wallet,Female,3,3,Mobile,4,Single,2,1,22,0,1,2,131.4,1.0,1.2,4-12 Mos,Far (21-50km)
51529,0,23,Mobile,1,6,Credit Card,Male,2,4,Mobile,3,Married,3,0,15,1,1,2,136.9,1.0,1.2,1-5 Yrs,Close (0-10km)
51530,0,26,Mobile,1,19,Credit Card,Female,2,1,Laptop & Accessory,5,Married,2,0,11,1,1,3,144.5,1.0,1.2,1-5 Yrs,Moderate (11-20km)
51531,0,6,Mobile,1,20,Credit Card,Female,3,3,Mobile,4,Married,2,0,13,1,1,6,127.56,1.0,1.2,4-12 Mos,Moderate (11-20km)
51532,0,13,Mobile,1,10,Credit Card,Female,2,3,Others,3,Married,2,0,14,1,9,9,290.33,1.0,1.2,1-5 Yrs,Close (0-10km)
51533,0,28,Mobile,1,20,Credit Card,Male,3,1,Others,4,Single,9,0,11,1,2,15,287.22,1.0,1.2,1-5 Yrs,Moderate (11-20km)
51534,0,7,Computer,1,8,Debit Card,Male,2,4,Laptop & Accessory,3,Married,2,0,17,0,1,9,195.47,1.0,1.2,4-12 Mos,Close (0-10km)
51535,0,24,Mobile,1,9,Credit Card,Female,3,3,Grocery,4,Single,4,0,18,1,4,0,237.33999999999997,1.0,1.2,1-5 Yrs,Close (0-10km)
51536,0,25,Mobile,1,6,Debit Card,Male,3,4,Others,3,Married,1,0,15,7,11,9,299.99,1.0,1.2,1-5 Yrs,Close (0-10km)
51537,0,3,Mobile,1,15,Credit Card,Female,4,3,Mobile,4,Single,2,0,16,0,1,3,122.78999999999999,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
51538,1,0,Mobile,1,29,Debit Card,Male,2,4,Laptop & Accessory,3,Married,4,1,13,1,1,1,159.16,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
51539,0,3,Computer,1,13,Credit Card,Male,2,1,Mobile,1,Married,5,0,14,1,2,2,120.88999999999999,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
51540,0,18,Computer,1,8,Credit Card,Male,3,4,Grocery,1,Married,10,0,23,1,11,8,267.92,1.0,1.2,1-5 Yrs,Close (0-10km)
51541,0,10,Mobile,1,27,Debit Card,Male,3,1,Mobile,5,Married,2,1,12,1,1,7,135.64,1.0,1.2,4-12 Mos,Far (21-50km)
51542,0,8,Computer,1,8,Credit Card,Female,2,3,Laptop & Accessory,4,Single,6,0,11,0,1,2,144.25,1.0,1.2,4-12 Mos,Close (0-10km)
51543,0,15,Computer,1,27,Credit Card,Female,2,3,Laptop & Accessory,3,Married,3,0,16,0,1,2,152.65,1.0,1.2,1-5 Yrs,Far (21-50km)
51544,0,11,Mobile,1,8,Debit Card,Male,2,3,Laptop & Accessory,3,Married,10,0,14,1,1,0,165.53,1.0,1.2,4-12 Mos,Close (0-10km)
51545,0,11,Mobile,1,35,Cash on Delivery,Male,2,3,Laptop & Accessory,1,Married,4,0,18,0,1,7,162.61,1.0,1.2,4-12 Mos,Far (21-50km)
51546,0,0,Computer,1,6,Cash on Delivery,Male,2,4,Laptop & Accessory,5,Married,6,0,19,2,2,0,142.98,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
51547,0,22,Computer,1,24,Debit Card,Male,3,3,Laptop & Accessory,1,Married,2,1,15,0,1,7,168.04,1.0,1.2,1-5 Yrs,Far (21-50km)
51548,0,7,Computer,1,16,Credit Card,Male,2,3,Mobile,3,Married,2,1,17,2,2,0,138.15,1.0,1.2,4-12 Mos,Moderate (11-20km)
51549,0,13,Mobile,1,25,Credit Card,Male,3,3,Laptop & Accessory,1,Married,9,1,15,3,3,7,127.41,1.0,1.2,1-5 Yrs,Far (21-50km)
51550,1,1,Mobile,1,35,Credit Card,Male,3,3,Laptop & Accessory,5,Married,8,1,19,1,1,0,166.73,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
51551,1,0,Mobile,3,33,E wallet,Female,2,3,Fashion,1,Married,2,0,22,0,1,9,176.39,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
51552,0,0,Mobile,1,13,Debit Card,Male,2,1,Mobile,4,Married,2,1,16,2,2,2,123.28,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
51553,0,3,Computer,1,24,Credit Card,Female,3,3,Mobile,1,Single,2,0,13,0,1,7,121.53,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
51554,0,13,Computer,1,15,Debit Card,Male,3,4,Laptop & Accessory,1,Married,10,0,14,0,1,2,148.76,1.0,1.2,1-5 Yrs,Moderate (11-20km)
51555,0,19,Mobile,1,6,Credit Card,Male,3,3,Fashion,5,Married,8,0,16,0,1,3,193.96,1.0,1.2,1-5 Yrs,Close (0-10km)
51556,1,0,Mobile,3,10,Credit Card,Male,2,5,Fashion,1,Married,2,0,11,6,9,8,204.0,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
51557,0,3,Computer,1,6,Debit Card,Male,2,4,Fashion,3,Single,2,0,22,4,5,8,184.74,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
51558,0,0,Computer,3,26,Debit Card,Female,2,3,Laptop & Accessory,3,Single,2,0,14,1,1,7,199.81,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
51559,0,24,Mobile,1,14,Debit Card,Male,2,4,Fashion,4,Married,6,0,16,2,4,3,224.89999999999998,1.0,1.2,1-5 Yrs,Moderate (11-20km)
51560,1,0,Mobile,1,13,Cash on Delivery,Female,2,3,Mobile,5,Single,6,1,11,0,1,4,126.57,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
51561,0,14,Mobile,3,12,Debit Card,Female,3,3,Fashion,1,Single,4,1,18,0,2,0,235.91000000000003,1.0,1.2,1-5 Yrs,Moderate (11-20km)
51562,1,0,Computer,3,32,E wallet,Female,2,4,Laptop & Accessory,5,Single,6,0,15,1,1,1,166.96,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
51563,1,3,Mobile,1,6,Cash on Delivery,Male,2,3,Mobile,3,Single,1,0,14,0,1,5,120.58000000000001,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
51564,0,18,Computer,3,12,Credit Card,Female,2,4,Fashion,1,Single,7,0,12,5,12,8,188.65,1.0,1.2,1-5 Yrs,Moderate (11-20km)
51565,0,27,Mobile,3,9,E wallet,Female,2,3,Laptop & Accessory,5,Married,3,0,14,1,1,5,159.4,1.0,1.2,1-5 Yrs,Close (0-10km)
51566,0,9,Mobile,1,11,Debit Card,Male,3,3,Laptop & Accessory,4,Single,9,0,16,2,3,7,159.14,1.0,1.2,4-12 Mos,Moderate (11-20km)
51567,0,6,Mobile,1,13,Credit Card,Female,2,4,Mobile,4,Married,7,0,21,0,1,1,126.22,1.0,1.2,4-12 Mos,Moderate (11-20km)
51568,0,10,Computer,1,17,UPI,Male,2,3,Fashion,1,Married,2,1,14,1,1,3,221.85000000000002,1.0,1.2,4-12 Mos,Moderate (11-20km)
51569,0,11,Mobile,3,9,Debit Card,Male,3,3,Fashion,3,Married,1,0,12,1,5,13,206.08999999999997,1.0,1.2,4-12 Mos,Close (0-10km)
51570,0,4,Computer,1,6,Credit Card,Male,2,5,Laptop & Accessory,3,Married,1,0,12,0,1,4,143.45,1.0,1.2,4-12 Mos,Close (0-10km)
51571,0,3,Mobile,1,9,Debit Card,Male,3,4,Mobile,1,Married,4,0,17,0,1,0,121.77000000000001,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
51572,0,10,Computer,3,10,E wallet,Male,3,3,Mobile,1,Married,5,0,17,3,5,8,127.93,1.0,1.2,4-12 Mos,Close (0-10km)
51573,0,2,Computer,3,6,Credit Card,Female,2,3,Fashion,1,Married,2,0,14,4,4,1,179.18,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
51574,0,8,Computer,3,6,E wallet,Female,3,3,Fashion,3,Single,2,0,14,1,1,8,187.89,1.0,1.2,4-12 Mos,Close (0-10km)
51575,1,0,Mobile,1,13,Credit Card,Male,2,4,Mobile,1,Single,2,1,13,0,1,1,123.88999999999999,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
51576,0,25,Mobile,1,8,Debit Card,Female,2,4,Mobile,1,Single,8,0,15,2,2,2,132.12,1.0,1.2,1-5 Yrs,Close (0-10km)
51577,0,15,Mobile,1,10,Cash on Delivery,Male,2,3,Others,1,Married,2,0,15,0,11,15,292.32,1.0,1.2,1-5 Yrs,Close (0-10km)
51578,0,3,Mobile,2,12,Credit Card,Male,2,3,Mobile,3,Married,9,0,17,0,2,2,122.66999999999999,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
51579,0,23,Mobile,3,6,Credit Card,Female,3,3,Others,1,Married,4,0,15,1,1,6,295.17,1.0,1.2,1-5 Yrs,Close (0-10km)
51580,1,0,Mobile,1,13,Credit Card,Male,2,3,Mobile,1,Married,6,1,13,1,1,4,124.36000000000001,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
51581,0,16,Mobile,3,22,E wallet,Female,3,3,Grocery,1,Married,6,1,22,0,4,9,260.64,1.0,1.2,1-5 Yrs,Far (21-50km)
51582,1,0,Mobile,1,8,Debit Card,Female,3,3,Mobile,5,Married,8,0,20,1,1,7,127.07,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
51583,0,25,Computer,3,8,Debit Card,Male,3,4,Others,3,Single,2,1,18,1,15,12,290.68,3.0,3.5999999999999996,1-5 Yrs,Close (0-10km)
51584,0,5,Mobile,3,10,Debit Card,Female,2,3,Mobile,4,Married,3,0,11,1,1,2,139.31,1.0,1.2,4-12 Mos,Close (0-10km)
51585,1,0,Mobile,1,6,Debit Card,Male,3,4,Mobile,3,Single,1,1,14,0,1,2,137.3,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
51586,0,3,Mobile,1,6,Credit Card,Female,3,3,Mobile,3,Married,8,0,14,1,1,2,122.32,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
51587,0,5,Computer,3,32,E wallet,Male,3,3,Laptop & Accessory,1,Married,1,0,18,2,2,2,144.65,1.0,1.2,4-12 Mos,Far (21-50km)
51588,0,14,Mobile,1,25,Debit Card,Male,3,3,Laptop & Accessory,5,Married,3,0,16,0,1,0,130.72,1.0,1.2,1-5 Yrs,Far (21-50km)
51589,0,13,Mobile,1,30,Cash on Delivery,Male,3,3,Laptop & Accessory,1,Married,2,0,17,2,4,7,133.19,1.0,1.2,1-5 Yrs,Far (21-50km)
51590,0,18,Mobile,1,6,UPI,Male,3,1,Others,1,Married,1,0,15,1,1,7,292.02,1.0,1.2,1-5 Yrs,Close (0-10km)
51591,0,4,Computer,1,9,Credit Card,Male,3,3,Fashion,3,Married,10,0,12,2,2,2,236.75,1.0,1.2,4-12 Mos,Close (0-10km)
51592,0,6,Mobile,1,11,Debit Card,Female,3,4,Mobile,1,Married,2,0,13,0,1,2,129.11,1.0,1.2,4-12 Mos,Moderate (11-20km)
51593,0,7,Mobile,1,8,Debit Card,Male,2,4,Laptop & Accessory,5,Married,7,0,13,0,5,9,159.57,1.0,1.2,4-12 Mos,Close (0-10km)
51594,0,10,Mobile,1,6,Credit Card,Female,2,4,Mobile,5,Married,3,0,14,0,1,2,139.2,1.0,1.2,4-12 Mos,Close (0-10km)
51595,0,18,Computer,1,13,Debit Card,Male,3,1,Laptop & Accessory,3,Married,5,0,17,1,1,2,164.34,1.0,1.2,1-5 Yrs,Moderate (11-20km)
51596,1,0,Computer,1,16,Credit Card,Male,3,3,Fashion,3,Married,7,0,11,0,1,0,200.48,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
51597,0,12,Computer,1,8,Cash on Delivery,Female,3,3,Fashion,3,Single,1,0,25,6,11,3,209.38,1.0,1.2,4-12 Mos,Close (0-10km)
51598,0,2,Mobile,1,13,Debit Card,Male,2,3,Mobile,1,Single,2,0,19,1,1,5,123.4,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
51599,0,15,Mobile,1,23,Debit Card,Female,2,1,Laptop & Accessory,5,Single,4,1,13,1,1,2,165.45,1.0,1.2,1-5 Yrs,Far (21-50km)
51600,0,2,Mobile,3,26,E wallet,Male,2,3,Laptop & Accessory,1,Married,3,0,14,1,1,2,169.31,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
51601,0,0,Mobile,1,6,Debit Card,Female,3,3,Laptop & Accessory,3,Married,1,0,12,1,1,2,148.98,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
51602,0,15,Mobile,1,13,Credit Card,Female,2,4,Mobile,5,Married,1,1,11,7,7,8,125.93,2.0,2.4,1-5 Yrs,Moderate (11-20km)
51603,0,13,Mobile,1,8,Credit Card,Male,2,3,Others,3,Married,1,0,15,3,3,9,294.36,1.0,1.2,1-5 Yrs,Close (0-10km)
51604,0,24,Mobile,1,6,Debit Card,Male,3,3,Mobile,1,Married,2,0,11,1,1,0,127.22999999999999,1.0,1.2,1-5 Yrs,Close (0-10km)
51605,1,0,Computer,1,35,Credit Card,Male,3,4,Mobile,4,Single,1,0,11,0,1,4,134.79,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
51606,0,5,Computer,1,13,Debit Card,Male,3,1,Mobile,4,Married,2,0,20,0,1,3,127.94,1.0,1.2,4-12 Mos,Moderate (11-20km)
51607,0,11,Computer,3,8,Debit Card,Male,2,4,Laptop & Accessory,1,Married,4,0,18,1,7,5,152.49,1.0,1.2,4-12 Mos,Close (0-10km)
51608,0,8,Mobile,1,8,Cash on Delivery,Male,2,4,Laptop & Accessory,5,Single,5,0,13,0,1,4,121.75999999999999,1.0,1.2,4-12 Mos,Close (0-10km)
51609,0,19,Mobile,3,8,Cash on Delivery,Female,3,5,Grocery,4,Married,4,1,12,1,7,7,268.72,2.0,2.4,1-5 Yrs,Close (0-10km)
51610,1,0,Mobile,1,8,Debit Card,Male,3,3,Mobile,3,Single,3,0,11,0,1,0,134.85,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
51611,0,2,Mobile,3,8,Credit Card,Male,3,4,Laptop & Accessory,4,Married,3,0,19,1,1,0,166.44,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
51612,0,4,Mobile,1,29,Credit Card,Male,3,4,Laptop & Accessory,1,Married,1,0,21,0,7,8,155.82,1.0,1.2,4-12 Mos,Far (21-50km)
51613,0,0,Computer,1,11,Debit Card,Male,2,1,Laptop & Accessory,5,Married,2,0,12,1,1,5,140.0,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
51614,0,18,Mobile,1,26,Credit Card,Male,3,3,Grocery,1,Married,1,1,14,2,4,10,234.95999999999998,1.0,1.2,1-5 Yrs,Far (21-50km)
51615,0,9,Mobile,1,12,Debit Card,Male,2,3,Mobile,1,Married,1,0,11,1,10,11,132.1,1.0,1.2,4-12 Mos,Moderate (11-20km)
51616,0,28,Mobile,1,6,Credit Card,Male,2,3,Others,5,Single,1,1,14,1,4,13,290.45,1.0,1.2,1-5 Yrs,Close (0-10km)
51617,1,10,Computer,1,35,Debit Card,Male,2,3,Fashion,4,Married,2,1,12,4,9,3,218.49,2.0,2.4,4-12 Mos,Far (21-50km)
51618,0,3,Mobile,1,15,Credit Card,Male,3,3,Mobile,1,Married,2,0,23,1,1,4,120.69999999999999,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
51619,0,10,Mobile,3,12,Credit Card,Male,3,3,Laptop & Accessory,1,Married,5,0,14,1,1,1,165.02,1.0,1.2,4-12 Mos,Moderate (11-20km)
51620,0,0,Mobile,1,9,Credit Card,Male,3,4,Mobile,3,Single,2,0,17,1,1,0,132.3,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
51621,0,10,Computer,1,6,Credit Card,Female,3,3,Fashion,1,Married,3,1,18,0,2,2,236.02999999999997,1.0,1.2,4-12 Mos,Close (0-10km)
51622,0,8,Mobile,1,28,Debit Card,Female,3,1,Fashion,4,Married,8,0,18,5,6,3,219.95999999999998,1.0,1.2,4-12 Mos,Far (21-50km)
51623,0,11,Mobile,3,13,Credit Card,Female,2,1,Laptop & Accessory,5,Married,2,1,24,4,7,7,156.05,2.0,2.4,4-12 Mos,Moderate (11-20km)
51624,0,0,Computer,1,6,Debit Card,Female,2,3,Laptop & Accessory,4,Married,2,0,20,1,1,4,163.97,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
51625,0,23,Mobile,1,10,Debit Card,Male,3,3,Others,4,Married,4,0,14,1,1,6,291.44,1.0,1.2,1-5 Yrs,Close (0-10km)
51626,0,26,Mobile,1,9,Credit Card,Male,2,3,Grocery,3,Married,4,1,16,1,1,3,275.84,1.0,1.2,1-5 Yrs,Close (0-10km)
51627,0,15,Mobile,3,6,Debit Card,Male,1,3,Laptop & Accessory,3,Married,2,0,25,6,11,6,149.07,1.0,1.2,1-5 Yrs,Close (0-10km)
51628,0,2,Computer,3,8,Debit Card,Male,2,3,Laptop & Accessory,1,Single,2,0,18,0,1,9,145.54,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
51629,0,28,Mobile,1,26,Cash on Delivery,Male,2,3,Laptop & Accessory,1,Married,4,1,19,0,1,8,154.15,1.0,1.2,1-5 Yrs,Far (21-50km)
51630,0,0,Computer,1,17,Credit Card,Male,2,3,Laptop & Accessory,5,Married,2,1,13,1,3,3,147.41,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
51631,0,3,Mobile,1,6,Debit Card,Female,2,3,Mobile,1,Single,2,0,12,1,5,7,121.15,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
51632,1,7,Computer,1,30,Debit Card,Male,3,3,Mobile,3,Married,4,1,22,0,1,0,131.61,1.0,1.2,4-12 Mos,Far (21-50km)
51633,0,11,Mobile,1,29,Debit Card,Male,2,3,Laptop & Accessory,1,Married,10,0,14,0,1,2,157.45,1.0,1.2,4-12 Mos,Far (21-50km)
51634,1,0,Mobile,1,13,Credit Card,Male,2,3,Mobile,4,Married,3,1,13,1,1,2,123.72999999999999,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
51635,0,1,Mobile,1,14,Debit Card,Female,3,3,Mobile,1,Single,2,0,21,1,1,2,133.1,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
51636,0,22,Computer,1,16,Debit Card,Female,2,3,Others,5,Single,10,1,11,1,1,2,286.65,1.0,1.2,1-5 Yrs,Moderate (11-20km)
51637,0,9,Mobile,1,9,Cash on Delivery,Male,1,3,Laptop & Accessory,4,Single,5,0,12,2,7,7,144.85,1.0,1.2,4-12 Mos,Close (0-10km)
51638,0,4,Computer,3,11,E wallet,Female,3,3,Mobile,4,Married,2,0,11,0,2,2,127.88999999999999,1.0,1.2,4-12 Mos,Moderate (11-20km)
51639,1,0,Mobile,3,10,E wallet,Male,2,4,Laptop & Accessory,1,Single,2,1,12,4,7,4,158.28,2.0,2.4,0-3 Mos (High Risk),Close (0-10km)
51640,0,10,Computer,1,13,Credit Card,Male,2,3,Mobile,1,Married,2,1,12,0,1,2,123.25999999999999,1.0,1.2,4-12 Mos,Moderate (11-20km)
51641,0,15,Computer,3,32,E wallet,Female,3,3,Grocery,4,Married,6,0,14,3,4,8,235.25,1.0,1.2,1-5 Yrs,Far (21-50km)
51642,1,3,Mobile,1,9,Debit Card,Male,2,3,Mobile,3,Single,2,0,13,1,1,0,114.19999999999999,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
51643,0,8,Mobile,3,22,E wallet,Male,3,3,Fashion,4,Married,1,0,15,3,6,9,180.2,1.0,1.2,4-12 Mos,Far (21-50km)
51644,0,9,Computer,1,24,Debit Card,Male,2,1,Mobile,1,Married,5,0,18,1,1,0,136.88,1.0,1.2,4-12 Mos,Far (21-50km)
51645,0,24,Mobile,1,8,Credit Card,Male,2,5,Laptop & Accessory,4,Married,6,0,18,0,1,2,154.82,1.0,1.2,1-5 Yrs,Close (0-10km)
51646,0,14,Mobile,3,8,Debit Card,Male,2,3,Grocery,4,Single,2,0,19,1,4,4,260.15,1.0,1.2,1-5 Yrs,Close (0-10km)
51647,0,3,Mobile,3,16,Credit Card,Female,3,4,Mobile,3,Single,2,0,12,0,1,0,112.0,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
51648,0,1,Mobile,1,22,Credit Card,Male,3,1,Laptop & Accessory,5,Single,1,0,19,0,1,7,156.61,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
51649,0,4,Mobile,3,13,Cash on Delivery,Male,3,1,Laptop & Accessory,1,Married,5,0,11,3,7,7,169.29,1.0,1.2,4-12 Mos,Moderate (11-20km)
51650,0,12,Mobile,1,6,Credit Card,Male,2,1,Fashion,1,Married,1,0,17,1,3,7,196.13,1.0,1.2,4-12 Mos,Close (0-10km)
51651,0,9,Computer,1,30,Debit Card,Female,2,3,Laptop & Accessory,4,Married,8,0,15,1,1,8,156.74,1.0,1.2,4-12 Mos,Far (21-50km)
51652,0,5,Mobile,3,13,Debit Card,Male,3,4,Laptop & Accessory,3,Married,2,0,14,3,4,8,154.84,1.0,1.2,4-12 Mos,Moderate (11-20km)
51653,0,11,Mobile,1,31,Debit Card,Female,2,4,Fashion,4,Married,4,0,17,0,1,3,220.61,1.0,1.2,4-12 Mos,Far (21-50km)
51654,0,30,Computer,1,6,Debit Card,Male,2,5,Laptop & Accessory,3,Married,3,1,13,1,1,2,156.6,1.0,1.2,1-5 Yrs,Close (0-10km)
51655,0,4,Mobile,1,11,Cash on Delivery,Male,2,3,Mobile,1,Married,1,1,12,1,1,3,148.21,1.0,1.2,4-12 Mos,Moderate (11-20km)
51656,0,4,Mobile,2,8,UPI,Male,3,4,Laptop & Accessory,5,Married,4,0,12,0,1,0,164.1,1.0,1.2,4-12 Mos,Close (0-10km)
51657,0,18,Computer,1,13,Debit Card,Male,3,3,Fashion,5,Married,2,0,18,2,9,11,152.1,1.0,1.2,1-5 Yrs,Moderate (11-20km)
51658,0,4,Mobile,1,8,Debit Card,Male,3,3,Mobile,1,Married,1,1,18,2,2,2,126.94999999999999,1.0,1.2,4-12 Mos,Close (0-10km)
51659,0,6,Computer,1,11,Debit Card,Female,3,3,Fashion,4,Married,7,0,11,7,8,3,218.77999999999997,1.0,1.2,4-12 Mos,Moderate (11-20km)
51660,0,0,Mobile,1,16,Credit Card,Male,3,3,Grocery,5,Married,2,1,14,1,11,10,270.68,3.0,3.5999999999999996,0-3 Mos (High Risk),Moderate (11-20km)
51661,0,16,Computer,1,13,Debit Card,Female,2,3,Mobile,1,Single,1,0,19,0,1,7,124.55000000000001,1.0,1.2,1-5 Yrs,Moderate (11-20km)
51662,0,22,Mobile,1,6,Cash on Delivery,Female,2,4,Grocery,3,Single,8,1,12,0,4,7,239.64,1.0,1.2,1-5 Yrs,Close (0-10km)
51663,1,15,Mobile,1,14,Credit Card,Male,2,4,Laptop & Accessory,4,Married,3,0,15,7,7,7,149.41,1.0,1.2,1-5 Yrs,Moderate (11-20km)
51664,0,0,Mobile,1,13,Debit Card,Female,2,3,Mobile,4,Single,2,1,12,0,1,2,124.78,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
51665,0,5,Mobile,3,14,Cash on Delivery,Female,3,4,Laptop & Accessory,4,Married,2,1,11,11,11,9,152.28,3.0,3.5999999999999996,4-12 Mos,Moderate (11-20km)
51666,0,0,Mobile,3,8,Debit Card,Male,3,3,Laptop & Accessory,3,Single,2,1,11,0,1,4,144.78,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
51667,0,4,Mobile,3,13,E wallet,Male,3,3,Laptop & Accessory,1,Married,5,0,12,0,1,7,175.47,1.0,1.2,4-12 Mos,Moderate (11-20km)
51668,0,5,Mobile,1,8,Credit Card,Female,3,1,Laptop & Accessory,1,Single,8,0,16,0,1,7,150.55,1.0,1.2,4-12 Mos,Close (0-10km)
51669,1,0,Mobile,1,8,Credit Card,Male,2,5,Mobile,1,Married,6,1,13,1,2,2,134.64,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
51670,0,3,Mobile,1,34,Credit Card,Female,3,3,Laptop & Accessory,1,Married,2,0,13,1,1,9,157.75,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
51671,0,4,Computer,1,13,Debit Card,Female,2,4,Fashion,3,Married,2,0,24,7,8,9,189.43,1.0,1.2,4-12 Mos,Moderate (11-20km)
51672,0,12,Computer,1,13,Credit Card,Male,2,4,Others,1,Married,2,0,15,6,13,3,292.72,1.0,1.2,4-12 Mos,Moderate (11-20km)
51673,1,2,Mobile,3,9,Credit Card,Female,2,3,Laptop & Accessory,3,Married,5,1,18,1,1,0,152.38,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
51674,0,6,Computer,3,16,E wallet,Male,2,4,Laptop & Accessory,1,Single,4,0,14,1,1,1,146.82,1.0,1.2,4-12 Mos,Moderate (11-20km)
